
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Jamaica","JAM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.566","4.693","4.576","4.662","4.658","4.898","4.969","5.099","5.076","5.031","4.943","4.92","4.85","4.849","4.876","4.895","4.891","4.933","5.9","5.949","6.281","6.679","7.408","6.981","6.641","6.381","5.483","4.246","3.837","5.733","4.23","3.207","3.308",
"Jordan","JOR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.639","18.297","18.082","14.909","12.14","12.004","12.145","12.339","12.377","12.431","13.744","14.109","13.456","13.151","12.898","12.027","10.395","10.22","10.429","10.473","11.055","10.496","10.641","10.191","11.088","13.307","15.881","16.999","15.375","17.882","18.52","16.453","16.167",
"Japan","JPN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.946","2.102","2.439","2.835","3.076","3.358","3.378","4.149","4.821","4.913","5.215","5.57","5.503","4.954","4.607","4.38","3.974","4.107","5.272","5.462","4.84","4.581","4.3","3.755","3.606","3.358","2.959","2.652","2.497","3.03","3.051","2.778","2.767",
"Kazakhstan","KAZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.767","0.852","0.946","6.422","9.349","11.031","11.069","11.167","11.444","10.838","8.864","7.511","7.203","7.01","6.729","6.388","5.892","5.317","5.575","4.92","4.587","4.124","4.554","4.456","4.367","4.419","4.392","4.343","4.293","4.429","4.973","4.251","4.241",
"Kenya","KEN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.616","2.719","2.795","2.772","2.672","2.603","2.643","2.665","2.701","2.7","2.692","2.727","2.684","2.661","2.566","2.506","2.478","2.579","2.639","2.62","2.534","2.514","2.592","2.595","2.59","2.585","3.346","4.068","4.777","4.654","3.881","3.902","3.812",
"Kyrgyz Republic","KGZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.954","1.05","1.167","1.278","1.369","1.442","1.504","1.589","1.686","1.786","1.875","1.974","2.065","2.155","2.249","2.349","2.44","2.518","2.612","2.725","2.827","2.933","3.007","3.108","3.197","3.314","3.415","3.515","4.08","4.369","3.944","3.863","3.847",
"Cambodia","KHM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577","0.566","0.558","0.767","0.755","0.746","0.639","0.711","0.721","0.735","0.761","0.837","0.89","1.008","1.089","1.195","1.318","0.791","0.599","0.749","0.67","0.504","0.366","0.689","0.335","0.593","0.11","0.1","0.091","0.137","0.378","0.223","0.215",
"Kiribati","KIR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.676","2.754","3.275","2.828","2.308","2.353","2.812","7.801","7.162","4.623","4.179","3.427","3.562","3.658","3.75","3.636","3.443","3.35","3.836","3.664","3.238","2.992","2.952","3.168","3.591","3.73","3.776","3.921","3.868","3.887","3.563","2.724","2.605",
"Kuwait","KWT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.551","0.541","0.479","0.415","0.421","0.432","0.436","0.435","0.436","0.495","0.498","0.678","0.792","1.02","0.862","0.767","0.957","1.055","1.004","1.42","1.486","1.492","1.545","1.741","1.296","0.934","0.972","0.973","1.003","1.862","1.509","0.899","0.866",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06625568833038","5.15986291087691","5.00843847619772","5.4404546049643","6.58679812913557","6.68755732177654","6.36419094293136","6.79505300103396","7.51614019116106","7.57299878756617","7.30567562006681","7.59714017349686","7.23172560841626","6.61803833822994","6.43238533208261","5.96498740367869","5.63147509990037","5.35452385933917","6.31054874116449","5.80198325557319","5.39567952107543","5.34405644621811","5.31607769353591","5.22476633493222","5.71788558776449","6.80804680254982","7.06187716663677","6.92535877083409","6.87507280430867","8.89909079772009","7.6045276739336","5.6858884706302","5.14717026860073",
"Lao PDR","LAO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.482","2.705","2.731","2.632","2.6","2.452","2.359","2.304","2.165","2.057","1.89","1.783","1.644","1.499","1.345","1.202","1.08","0.965","0.867","0.752","1.155","1.553","1.969","2.388","2.823","3.276","3.729","3.328","2.932","2.766","2.415","1.491","1.457",
"Lebanon","LBN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.067","7.711","7.712","7.797","7.886","7.87","8.048","8","8.185","8.052","7.923","7.7","7.531","7.339","7.778","8.246","8.6","6.786","4.991","5.406","5.957","6.526","7.039","7.423","7.898","8.383","8.857","9.361","9.92","11.905","11.224","10.128","10.087",
"Liberia","LBR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.688","2.76","2.709","2.671","2.589","2.357","2.149","2.005","1.987","2.001","2.096","2.187","2.394","2.401","2.39","2.254","2.199","2.187","2.213","2.245","2.258","2.256","2.258","2.345","3.015","3.76","3.741","3.731","3.751","5.126","4.648","3.624","3.559",
"Libya","LBY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.088","16.273","16.412","16.668","16.705","16.526","16.607","16.424","16.428","16.26","16.224","16.183","15.953","15.788","15.508","15.601","15.559","15.776","15.978","15.997","16.199","15.833","16.089","16.067","16.38","16.233","15.783","15.613","15.785","16.324","16.333","15.943","15.407",
"St. Lucia","LCA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.531","12.522","12.704","12.906","12.233","14.033","17.929","18.222","16.244","12.962","15.344","17.529","17.393","17.647","15.171","12.463","10.132","11.04","14.423","16.037","17.646","17.124","20.699","20.006","19.193","18.206","17.345","17.729","14.115","22.857","18.363","14.311","10.141",
"Latin America & Caribbean","LCN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41420212281363","5.4107461443534","5.24040811649756","5.68348437122316","6.71798120975909","6.92156091542095","6.59096793266556","6.97616139012077","7.90563661930852","7.95355886519027","7.66804322110892","8.0343760310949","7.68810652826233","7.04510568973","6.68527413782492","6.14837803584774","5.77419115952283","5.49989558395975","6.45546958137921","5.97855626797884","5.53796096793598","5.43862006301312","5.43643357318477","5.34953291544381","5.76177647958958","6.73513098529878","6.93926264345196","6.83975957976382","6.82593609888603","8.91257441148429","7.64425055042682","5.77097166843635","5.2880506642995",
"Least developed countries: UN classification","LDC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.32085016692167","4.39247396250258","4.42923524373801","4.42043845441503","4.33906821065502","4.31570731124127","4.32116334874659","4.38660733146016","4.46747684299526","4.52933950991673","4.57770650186082","4.63876231160464","4.68013238295332","4.55442214010396","4.41582716563508","4.2375214154336","4.34235393334742","4.43486708080036","4.48990602543046","4.35990689147805","4.41062680203545","4.36574019219726","4.32285337109608","4.30757342456163","4.43485723076847","4.51591229768458","4.64465291473799","4.53405770769669","4.54333215800117","5.28251611304938","5.37067767379512","4.84433923290557","4.89358914850241",
"Low income","LIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.90423635963811","5.01544367373644","5.06165938488017","4.97336559228229","4.81871593358982","4.81962342015733","4.82570572789409","4.89887427987571","4.96930403376488","5.02088837146132","5.00660255505587","4.94905266393736","4.85861046821553","4.7280524591708","4.59058635796859","4.56439947855732","4.57348623840763","4.76229963456535","4.45533821325895","4.59747841801728","4.65506767109195","4.84384767977113","4.73580790574786","4.7053845430493","4.87004763943337","4.97919272298469","5.07869362145331","4.97882393200066","4.94433028170944","5.62738919288318","5.56500098545729","5.13957868141204","5.29653034727457",
"Liechtenstein","LIE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.292","10.16","9.816","9.307","8.881","8.305","7.829","6.669","6.653","5.894","6.158","6.65","5.914","6.123","5.567","4.803","4.388","3.725","4.399","3.451","2.68","2.786","2.991","3.068","2.981","2.885","2.819","2.98","3.287","3.947","3.847","4.568","4.578",
"Lower middle income","LMC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56602986373164","5.60654573401579","5.69074732981158","5.67345407417153","5.75082099394265","5.79784277967219","5.91218026707207","5.98874493215538","6.10681706087244","6.20844033739609","6.29584620297549","6.38133413717221","6.46953935134106","6.41091831078042","6.46266662561765","6.32158407670626","6.23278257228365","6.22880272614987","6.23578216499473","6.09053845592995","6.17942687712941","6.34251203980352","6.26055119786683","6.15299897195048","6.20199438224341","6.07829428499231","6.12718031859206","6.07540276854392","5.56423389835466","6.73687857618969","5.92853309472687","4.61982410446177","4.17819164011238",
"Low & middle income","LMY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57210727500536","4.65856018377982","4.83037242558106","5.03842946353819","5.2814635049063","5.37311229049893","5.40535711053544","5.61704033624968","5.82040061839192","5.83073141190538","6.01223786779424","6.24249409264899","6.30212062945021","6.14964692169363","6.16248930872761","5.98027959206624","5.88995160816889","5.91594407348765","6.08974115521963","5.87822501775291","5.82047922864032","5.87712008770559","5.81544768374578","5.79284120303822","5.91661063577427","5.97799656473248","5.9902301502223","5.92255550423892","5.74182695499337","6.66990916911909","6.06387718642378","5.27524126146021","4.92360467576333",
"Lesotho","LSO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.733","13.687","13.796","13.839","13.998","13.91","14.008","14.084","14.313","14.316","14.236","14.238","14.221","14.319","14.21","14.239","14.142","14.067","14.327","14.295","14.354","14.03","14.199","14.333","14.482","14.404","14.633","14.855","15.071","16.531","16.307","14.854","14.661",
"Late-demographic dividend","LTE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75319343166308","3.77404420686059","4.00037261049008","4.37438415730899","4.55164473333462","4.71816793648607","4.96171220372822","5.19978478689079","5.45237644945103","5.29145532064033","5.48996247872329","5.72561713237542","5.96163153411332","5.74983073487759","5.6526333870401","5.43660265749835","5.17165912273828","5.21465606893187","5.63984877979228","5.31862370396235","5.19412606687192","5.16227636219699","5.15466733354693","5.10730001272118","5.25895522164095","5.41339149163586","5.38471416222506","5.14586356475865","5.27232692321561","6.0366847909345","5.54389143234665","5.3277127679416","4.9911813882842",
"Lithuania","LTU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.114","1.215","13.976","13.976","17.762","16.607","14.307","15.398","14.666","18.232","19.528","13.224","12.55","10.314","8.12","5.948","4.172","6.021","17.112","21.203","17.908","15.194","13.06","12.172","10.088","9.084","8.477","6.881","7.016","9.266","7.609","6.429","7.446",
"Luxembourg","LUX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.129","1.579","1.87","2.996","2.087","2.475","1.842","1.898","1.773","1.822","1.561","1.932","2.953","3.678","3.502","3.568","3.562","4.314","4.352","3.793","3.836","4.527","5.42","5.921","6.104","6.009","5.542","5.328","5.651","6.6","4.921","4.453","4.97",
"Latvia","LVA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.719","6.647","16.82","18.834","19.135","20.846","15.007","15.368","14.184","14.99","15.126","14.855","12.099","11.173","10.092","7.31","6.512","8.384","20.905","22.741","18.626","16.156","12.598","11.843","11.09","10.89","9.75","8.403","7.194","9.119","8.465","8.101","7.601",
"Macao SAR, China","MAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.073","2.138","2.396","4.041","4.725","3.747","5.619","7.952","8.734","8.101","7.839","7.098","5.654","4.443","3.822","3.564","3.191","4.28","3.554","2.946","2.272","2.228","1.937","2.012","2.346","2.382","2.34","2.159","2.918","2.626","2.782","2.528",
"St. Martin (French part)","MAF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.761","14.043","14.289","14.119","14.306","13.597","14.256","13.574","14.151","13.765","12.445","11.276","11.559","10.648","10.821","9.67","9.607","9.494","8.845","8.95","8.449","8.664","9.112","9.496","9.13","8.835","8.769","8.831","8.764","10.88","10.13","9.08","8.643",
"Monaco","MCO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.288","4.456","4.455","6.981","6.376","9.501","9.495","12.015","13.379","9.818","8.757","8.18","7.856","8.13","6.838","5.675","3.647","2.489","3.802","3.815","3.251","2.798","2.332","1.849","2.279","2.275","1.938","1.427","1.865","1.485","1.116","1.148","2.116",
"Madagascar","MDG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.086","6.204","6.256","6.033","6.02","6.024","5.899","5.828","5.748","5.727","5.301","4.916","3.839","2.905","1.766","2.057","2.296","2.514","2.915","3.273","1.99","0.572","0.972","1.366","1.77","1.898","2.036","2.182","2.322","3.132","3.251","2.936","2.813",
"Maldives","MDV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.635","0.628","0.616","0.607","0.598","0.797","0.995","1.191","1.387","1.587","2.59","3.583","4.555","5.522","6.57","7.574","8.568","9.488","10.612","9.983","9.348","8.675","8.017","7.358","6.681","6.007","5.633","5.228","4.843","5.825","5.355","4.646","4.318",
"Middle East & North Africa","MEA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0254844528445","10.4745602799483","10.9787325401979","10.8854850886791","11.1745829857746","10.3749273869581","9.98386334200089","10.0708718822906","10.3535838537956","10.5894384225795","10.5810459035774","10.5998281830474","10.3721686088696","9.04315822543064","9.20968693629131","8.52685913911366","8.12758986452776","7.75205581255834","7.61074285552408","7.65731097946937","8.21644467260469","8.51370785223657","8.19130478292626","8.2591153522247","8.44222452521327","8.42886879180408","8.62105413889462","8.43680001745466","7.74411677597559","8.80553062711203","8.47517964992405","7.81348382193779","7.54374939436516",
"Mexico","MEX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.617","2.817","3.073","4.173","6.233","4.672","3.144","3.036","2.056","2.27","2.242","2.576","2.924","3.217","3.365","3.384","3.415","3.781","5.358","5.373","5.2","4.899","4.897","4.796","4.224","3.823","3.312","3.193","3.453","4.659","3.977","3.223","2.778",
"Marshall Islands","MHL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55142844327554","4.63612640994305","4.81568112505818","5.04258966466485","5.31123570757243","5.40898106529711","5.44305814593655","5.66400323191534","5.87633851995163","5.88427871783115","6.0794816259763","6.33032261764389","6.40172000915923","6.24920734405393","6.27444807855244","6.08264107628006","5.98648116873261","6.00175285194071","6.21310836598752","5.97639237424224","5.91119033643796","5.9583993544928","5.90142717367659","5.8805635787068","6.0017400612286","6.0607778061326","6.06730694545533","6.00390748434267","5.81196518139117","6.76440309585208","6.1096203259457","5.28800206045129","4.88796706156666",
"North Macedonia","MKD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.088","22.197","23.716","25.838","31.791","35.109","33.038","32.558","31.866","30.473","29.526","31.702","36.963","36.728","36.791","35.731","34.748","33.628","32.037","32.856","31.922","31.496","29.005","27.782","27.091","25.006","23.204","21.805","16.662","16.891","16.57","15.819","14.015",
"Mali","MLI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.362","1.464","1.391","1.504","1.448","1.399","1.388","1.309","1.33","1.396","1.304","1.34","1.24","1.41","1.371","1.437","1.417","1.447","1.452","1.434","1.463","1.555","1.611","1.557","1.461","1.417","1.541","1.664","2.392","3.518","2.3","3.171","3.082",
"Malta","MLT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.275","6.27","6.265","6.261","6.256","6.251","6.246","6.242","6.238","6.234","6.705","6.274","6.422","6.93","6.275","6.109","5.781","5.571","6.512","6.716","5.986","5.607","6.099","6.129","5.389","4.39","3.847","3.774","3.362","4.251","3.603","3.138","3.248",
"Myanmar","MMR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.762","0.715","0.693","0.666","0.654","0.659","0.662","0.669","0.661","0.633","0.605","0.593","0.592","0.588","0.582","0.581","0.586","0.596","0.607","0.617","0.632","0.65","0.66","0.657","0.672","0.853","1.066","0.635","0.362","1.054","3.922","2.485","2.493",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5982600560539","11.1413624082029","11.7736173157636","11.7768878320467","12.1936052648334","11.3234117991385","10.8951205201752","11.0256139559115","11.3929520592651","11.695757026482","11.688106175425","11.6652822509641","11.385877552204","9.82895371757084","10.0717316373426","9.32777758261589","9.00881577821187","8.74346454332099","8.57938106648646","8.70868613834502","9.51015957245459","10.0264655204939","9.68877151394519","9.8162262176815","10.1926893153194","10.2369973044166","10.4095850429144","10.1833513751151","9.39411853050681","10.3230873601845","10.0272638260435","9.32693223337193","9.03394175324939",
"Montenegro","MNE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.829","25.991","26.22","26.184","26.016","25.715","25.715","25.787","26.005","26.051","26.1","26.069","26.1","26.098","26.095","22.104","18.136","16.198","18.017","18.776","19.497","19.342","20.122","17.895","17.764","18.254","15.373","15.246","14.668","17.467","17.12","15.751","15.716",
"Mongolia","MNG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.904","5.059","5.054","4.92","4.738","4.882","5.066","5.309","5.506","5.76","5.994","6.2","7.132","7.107","7.166","7.242","7.247","5.906","5.589","7.111","5.062","4.236","4.03","5.136","5.378","8.38","6.968","5.832","10.247","6.826","8.096","6.932","6.845",
"Northern Mariana Islands","MNP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.253","4.525","4.335","4.312","4.157","4.149","4.067","3.876","3.814","3.937","3.843","3.829","3.674","3.689","3.678","3.574","3.521","3.459","3.463","3.432","3.379","3.312","3.254","3.203","3.161","3.214","3.276","3.334","3.364","3.663","3.733","3.333","3.248",
"Mauritania","MRT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.758","8.806","8.617","8.708","8.517","8.503","8.509","8.648","8.679","8.658","8.743","8.804","8.566","8.453","8.307","8.078","8.224","8.422","8.841","8.744","8.651","8.562","8.766","9.005","9.226","9.541","9.736","8.964","8.079","8.623","8.643","8.214","8.139",
"Mauritius","MUS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.613","7.549","7.589","7.585","7.625","7.661","7.672","7.678","7.803","7.792","7.962","6.492","6.093","5.696","5.791","5.436","5.231","4.072","4.355","4.499","4.926","4.944","4.942","5.37","5.299","4.532","4.654","4.429","4.118","7.603","7.111","4.922","4.697",
"Malawi","MWI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.998","4.137","4.077","4.396","4.006","4.049","3.845","4.042","4.11","4.145","4.292","4.315","4.245","4.076","4.051","4.07","4.009","3.946","3.897","3.943","3.989","4.09","4.114","4.104","4.09","4.136","4.162","4.139","4.094","4.807","4.712","4.167","4.16",
"Malaysia","MYS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.299","3.313","3.669","3.249","2.811","2.474","2.236","3.14","3.505","2.968","3.389","3.317","3.596","3.396","3.435","3.281","3.114","3.144","3.605","3.288","2.904","3.03","2.963","2.671","2.921","3.136","3.15","3.091","3.171","4.451","4.55","3.817","3.743",
"North America","NAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53284544172752","8.31969980097136","7.65184998860975","6.65128028062223","6.0514878191608","5.88120954209371","5.36859637143397","4.82838162457559","4.4889792149367","4.20552252995113","5.07249531451628","6.15482186920467","6.44162190200781","5.83205231711216","5.27362529856783","4.83700124001085","4.90737358101962","6.16428863706017","10.2167307562537","10.3455723735794","9.23012645066609","8.17588007511178","7.62575954681393","6.39258058265638","5.59698815282679","5.23474238832415","4.66027404415191","4.17832202960052","3.97594830276192","8.01621892519061","5.71159684204015","3.87198941215991","3.97750058624588",
"Namibia","NAM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.587","18.735","18.279","17.93","19.927","21.538","23.239","21.894","20.504","19.155","19.45","19.588","19.755","19.437","19.596","19.522","19.901","19.956","20.345","20.38","17.559","14.681","17.371","16.715","19.132","21.81","21.563","21.133","21.207","22.432","22.328","20.947","20.599",
"New Caledonia","NCL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.35","15.86","16.016","16.131","15.846","15.854","15.646","15.875","15.608","15.357","14.906","14.601","14.299","13.956","13.509","13.066","12.668","12.355","12.032","12.237","12.449","12.78","13.279","13.735","12.554","11.395","10.131","11.61","10.277","14.118","12.595","10.674","10.606",
"Niger","NER","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.991","1.966","1.927","1.875","1.864","1.868","1.875","1.717","1.723","1.779","1.837","2.131","2.439","3.074","3.402","2.776","2.225","1.754","1.356","0.82","0.391","1.437","1.047","0.594","0.632","0.625","0.632","0.608","0.603","0.708","0.77","0.607","0.605",
"Nigeria","NGA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81","3.772","4.001","4.043","4.131","4.027","3.952","3.913","3.978","3.949","3.903","3.681","3.655","3.615","3.757","3.787","3.839","3.843","3.821","3.809","3.842","3.946","4.011","4.188","4.412","4.775","5.101","5.328","5.449","5.43","4.412","2.513","2.164",
